,STUDYAREAN,IMGPATH,SPECIESID,COMMONNAME,SPECIESWEIGHTS,OBJECT,OBJECTNAME,OBJWEIGHTS
726401,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_02_190812\CSE-COSE02_00454_8-13-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
334356,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190507_Cam86\RCW-RCW02.1_00083_4-9-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
204626,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190404\RUE-RUE03_01514_3-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1449143,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190429\CN-CON03_01835_4-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
846639,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_01_190729\CNW-CONW01_00841_7-7-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
816978,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190211\CSC-CSC12_00241_1-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
502501,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_03_190228_Cam42\RCW-RCW03_04189_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
709661,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_17_190429\CSE-COSE17_00790_4-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
508305,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190403\RCW-RCW01_00359_3-29-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2389554,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_03_190207_Cam140\RCNX5933.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
424886,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_03_190403\RCW-RCW03_02282_3-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
489742,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_13_CAM66\RCW-RCW13_00358_5-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
726073,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_02_190812\CSE-COSE02_00346_8-13-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1114666,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.5_190211\CNE-CONE05.5_00302_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1113747,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.5_190211\CNE-CONE05.5_00400_1-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
957612,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.3_190812\CNE-CONE05.3_00640_8-9-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1310476,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07_190211\CNC-CONC07_00074_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
356134,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam85\RCW-RCW00.2_10119_3-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1054588,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.3_190211\CNE-CONE05.3_00154_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2256544,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_08_190405\BSE-BVSE08_00529_3-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1843509,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_03_190207\RCNX0880.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2163950,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_190207_Cam75\BVS-BVS01_00207_1-27-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1069550,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190827\CNE-CONE05_00161_8-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1082525,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190924\CNE-CONE05_00081_9-15-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
278927,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01647_1-28-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
503189,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_03_190228_Cam42\RCW-RCW03_04323_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
432038,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190507_Cam88\RCW-RCW00.2_00454_4-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
504965,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190212\RCW-RCW06_00112_1-9-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
368620,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_05_190507\RCNX3489.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
269391,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_04_190403\RCW-RCW04_06948_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
741135,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_16_190522\CSE-COSE16_00434_5-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1227710,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_02_190211\CNC-CONC02_01179_1-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1346175,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_0.12_190603\CNC-CONC0.12_00082_5-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
420504,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_01322_1-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
354609,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam85\RCW-RCW00.2_10607_3-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1820468,BV South Middle,F:\Nilgai_photo_database\BV\BVSM\BV_SM_1_190207\BSM-BVSM1_00100_2-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1119744,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.6_190402\CNE-CONE05.6_00111.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
503116,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_03_190228_Cam42\RCW-RCW03_04353_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
294416,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_22_190204\RCW-RCW22_01291_2-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1092981,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.3_190827\CNE-CONE05.3_00384_8-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
771994,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_02_190924\CSE-COSE02_00433_9-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1180844,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190123\CNC-CONC65.5_04365_1-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
816747,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_11_190522\CSC-CSC11_00951_5-7-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2411731,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_07_190207_Cam142\RCNX0521.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1938325,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_190301\BEM-BVEM02_01242_2-12-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
817733,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_13_190211\CSC-COSC13_00750_1-20-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1972699,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_05_190207_Cam131\RCNX0074.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
38167,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_02_190528\RUS-RUS02_00221_4-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
357326,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190507_Cam86\RCW-RCW02.1_03090_4-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
741426,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_16_190522\CSE-COSE16_00718_5-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
178987,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190301\RUE-RUE03_10087_2-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
243179,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam85\RCW-RCW00.2_04294_3-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
418220,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_01049_1-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
419567,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_01854_1-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1711394,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_066_190924\CLE-COLE066_00016_9-11-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1083050,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190924\CNE-CONE05_00204_9-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
431880,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190507\RCW-RCW01_00467_4-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1114497,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.6_190211\CNE-CONE05.6_00328_1-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2539253,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_08_190730\BVE-BVE08_01577_6-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
431877,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190507\RCW-RCW01_00470_4-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2480104,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_05_190301\BVN-BVN05_00798_2-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1380518,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_0.55_190522\CNC-CONC0.55_00263_5-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2539796,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_08_190730\BVE-BVE08_02088_7-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
807707,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_11_190402\CSC-CSC11_06498_3-16-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2198446,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_02_190424\BSE-BVSE02_00146_4-7-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
355018,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam85\RCW-RCW00.2_10950_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1552574,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190522\CLE-COLE11_01143_5-9-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1413548,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190603\CN-CON03_00626_5-28-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
121713,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_02_190424\RUS-RUS02_00205_4-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
278798,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01526_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2491179,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_04_190301\BVN-BVN04_00843_2-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1362515,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07.1_190729\CNC-CONC07.1_00512_7-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
176919,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190404\RUE-RUE02_00204_3-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1360932,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_0.55_190729\CNC-CONC0.55_00835_7-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
337579,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_21_190204\RCW-RCW21_00644_1-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1120719,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190619\CNE-CONE05_00250_6-14-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
338256,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_21_190204\RCW-RCW21_02202_2-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
677192,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_16_190522\CSE-COSE16_00142_5-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1409471,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190429\CN-CON04_00133_4-7-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
355354,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam85\RCW-RCW00.2_10916_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2325249,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190207_Cam138\RCNX0149.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
302521,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190228\RCW-RCW01_00472_1-29-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1444476,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190603\CN-CON04_02117_5-29-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2604993,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_05_190827\BVE-BVE05_00248_8-22-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
504930,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190212\RCW-RCW06_00010_1-9-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
784597,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_01_190924\CSE-COSE01_01711_9-22-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1658149,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_08_190227\CLE-COLE08_00007_2-12-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1362341,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07.1_190729\CNC-CONC07.1_00869_7-28-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
420783,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_01543_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
480375,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.2_190228\RCW-RCW02.2_00273_1-31-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
505269,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190212\RCW-RCW06_00433_1-17-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2079063,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_03_190520_Cam30\BVS-BVS03_00017_4-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1957337,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_03_190301\BSW-BVSW03_00267_2-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1966771,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_07_190301\BSW-BVSW07_01804_2-22-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
189589,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190424\RUE-RUE02_00748_4-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1409753,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190429\CN-CON04_00187_4-7-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1911456,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_Cam115_190813\BEM-BVEM02_00182_8-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
302403,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190228\RCW-RCW01_00384_1-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1114958,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190429\CNE-CONE05_00014_4-11-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2489544,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_01_190301\BVN-BVN01_02135_2-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
489696,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_13_CAM66\RCW-RCW13_00281_5-4-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1227716,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_02_190211\CNC-CONC02_01176_1-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
512399,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190507_Cam85\RCW-RCW00.2_04119_4-10-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
294441,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_22_190204\RCW-RCW22_01202_2-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
432224,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190507_Cam88\RCW-RCW00.2_00296_4-14-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
357329,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190507_Cam86\RCW-RCW02.1_03087_4-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1049799,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.5_190522\CNE-CONE05.5_00232_5-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2430147,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_03_190301\BSE-BVSE03_00922_2-14-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1552833,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190522\CLE-COLE11_00947_5-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
420604,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_01704_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
412950,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190507_Cam85\RCW-RCW00.2_08546_4-12-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1171818,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_08_190404_Cam26\CNC-CONC08_00934_3-28-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2193642,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_06_190520\BSE-BVSE06_00067_5-15-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
505031,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190212\RCW-RCW06_00495_1-17-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
502476,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_03_190228_Cam42\RCW-RCW03_04162_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
505021,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190212\RCW-RCW06_00093_1-9-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
121838,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_02_190424\RUS-RUS02_00110_4-16-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1537953,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_05_190429\CLE-COLE05_00186_4-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
420825,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_01659_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1464752,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_055_190729\CLE-COLE055_00702_7-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
418505,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_00927_1-22-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
338037,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_21_190204\RCW-RCW21_01586_1-28-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1449618,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190429\CN-CON03_00489_4-13-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
278719,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01825_2-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2499619,Buena Vista Mid,F:\Nilgai_photo_database\BV\BVM\BV_M_20_190110\BVM-BVM20_00256_12-14-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
481074,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.3_190228_Cam41\RCW-RCW02.3_00269_1-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
767589,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_13_190402\CSE-COSE13_00070_3-17-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2258250,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_04_190405\BSE-BVSE04_00710_3-16-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1437376,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190729\CN-CON04_00890_7-5-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
745319,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_11_190211\CSE-COSE11_00293_1-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
817502,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190211\CSC-CSC12_00504_1-28-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
430360,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190507_Cam85\RCW-RCW00.2_08675_4-12-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1028205,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190603\CNE-CONE05_00221_5-27-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
126562,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_05_190124\RUS-RUS05_01127_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
180563,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_07_190404\RUE-RUE07_00231_3-14-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1465720,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190404_Cam149\CLE-COLE11_00530_2-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1672008,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_055_190812\CLE-COLE055_00018_7-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2576164,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_03_190730\BVE-BVE03_00316_7-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
