,STUDYAREAN,IMGPATH,SPECIESID,COMMONNAME,SPECIESWEIGHTS,OBJECT,OBJECTNAME,OBJWEIGHTS
677867,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_01_190211\CSE-COSE01_00151_1-15-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
323417,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190403_Cam36\RCW-RCW24_02030_2-24-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
1989725,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190207\BSW-BVSW12_01508_2-3-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
1077194,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190108\CNE-CONE05.35_03063_12-30-2018.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1962352,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_01_190301\BSW-BVSW01_00914_2-15-2018.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1427971,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190911\CN-CON03_00221_9-1-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
508627,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190403\RCW-RCW01_00588_4-2-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1964174,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190301\BSW-BVSW12_00637_2-26-2019.JPG,19.0,Ocelot,18343.42105263158,1,Animal,4.264798257492943
1120924,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190619\CNE-CONE05.35_00038_6-4-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
1010278,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190723\CNE-CONE05.35_01773_7-13-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
338750,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_21_190204\RCW-RCW21_01518_1-27-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1770347,BV Troughs,F:\Nilgai_photo_database\BV\BVT\BV_T_04_190827\BVT-BVT04_10117_8-19-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
2574556,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_01_190730\BVE-BVE01_00214_6-8-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
1970831,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_04841_12-27-2018.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
935383,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.4_190812\CNE-CONE05.4_00544_8-12-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
559026,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190827\CT-CT04_10613_8-27-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
853246,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190812\CNW-CONW03_00343_8-3-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
2174157,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_06_190301\BVS-BVS06_00411_2-28-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
1524692,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190211_Cam149\CLE-COLE11_00689_2-6-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
126220,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_05_190124\RUS-RUS05_00499_1-22-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
823190,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00589_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
1988989,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190424\BSW-BVSW12_00073_4-8-2019.JPG,19.0,Ocelot,18343.42105263158,1,Animal,4.264798257492943
554965,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190827\CT-CT04_01176_8-13-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1841241,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_01_190813\BVH-BVH01_00104_7-31-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
482508,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190507_Cam84\RCW-RCW02.1_00958_5-1-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
782651,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_190812\CSE-COSE0.8_00206_8-6-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
818446,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190924\CNW-CONW03_00058_9-12-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
1225987,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_11_190827\CNC-CONC11_07278_8-21-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1607520,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0668_190820\CLE-COLE0668_06367_8-15-2019.JPG,32.0,Tortoise/Turtle,49789.28571428572,1,Animal,4.264798257492943
63023,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_04_190827\RUS-RUS04_01287_8-22-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
346934,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_02318_3-10-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1076883,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190108\CNE-CONE05.35_02728_12-27-2018.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
731506,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_190729\CSE-COSE0.8_00023_7-26-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
1701406,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_222_190729\CLE-COLE222_01934_7-20-2019.JPG,0.0,None,1.0,0,None,1.0
2425168,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_06_190405\BSE-BVSE06_00135_3-21-2019.JPG,28.0,Spider,22485.483870967742,1,Animal,4.264798257492943
303357,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.2_190228_Cam80\RCW-RCW07.2_00439_2-14-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
494141,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_00212_2-10-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
935431,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.4_190812\CNE-CONE05.4_00396_8-9-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
810131,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_01300_7-27-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
810019,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_00886_7-23-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
262234,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.2_190228_Cam80\RCW-RCW07.2_01081_2-17-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
1644169,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190729\CLE-COLE0669_02421_7-25-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
1464640,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_12_190729\CLE-COLE12_00952_7-24-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
570814,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_05_190812\CT-CT05_00767_7-31-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1993418,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190207\BSW-BVSW12_00951_1-24-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
1179637,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190123\CNC-CONC65.5_05054_1-13-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1970873,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_04976_12-28-2018.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
2431023,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_03_190301\BSE-BVSE03_01319_2-23-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
2196498,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_03_190730\BSE-BVSE03_01336_6-24-2018.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1971301,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_06693_1-13-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
1847313,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_02_190301\BVH-BVH02_00418_2-17-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
1011305,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190723\CNE-CONE05.35_00750_7-5-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
581467,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190912\CT-CT04_04660_8-30-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1965107,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190301\BSW-BVSW12_00267_2-13-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1607535,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0668_190820\CLE-COLE0668_06352_8-15-2019.JPG,32.0,Tortoise/Turtle,49789.28571428572,1,Animal,4.264798257492943
1832344,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_01_190910\BVH-BVH01_00262_9-8-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
631958,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190812\CT-CT04_01988_7-31-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
992299,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190227\CNE-CONE05.35_01034_2-15-2019.JPG,0.0,None,1.0,0,None,1.0
508514,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190403\RCW-RCW01_00233_3-22-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1820268,BV South Middle,F:\Nilgai_photo_database\BV\BVSM\BV_SM_1_190301\BSM-BVSM1_00270_2-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1969561,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_04666_12-24-2018.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
809766,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_01429_7-29-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
1551493,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0670_190827\CLE-COLE0670_00270_8-21-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
812020,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_11_190827\CSC-CSC11_00258_8-20-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
204595,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190404\RUE-RUE03_01467_3-5-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
652247,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_190911\CSE-COSE0.8_00028_8-27-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
823216,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00571_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
1429074,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190522\CN-CON03_00511_5-11-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
1486009,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190211_Cam149\CLE-COLE11_00305_2-1-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
2018863,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_190520_Cam169E\BVS-BVS01_00034_5-11-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
1856077,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_03_190827\BEM-BVEM03_04580_8-26-2019.JPG,0.0,None,1.0,0,None,1.0
803886,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190911\CSC-CSC12_01228_9-8-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
2333435,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_02_190827\BSE-BVSE02_36819_8-22-2019.JPG,0.0,None,1.0,0,None,1.0
1514640,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_12_190211\CLE-COLE12_02322_1-27-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
1514064,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_12_190211\CLE-COLE12_02085_1-25-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
323679,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190403_Cam36\RCW-RCW24_01978_2-24-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
1715158,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190812\CLE-COLE0669_00335_8-1-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
126386,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_05_190124\RUS-RUS05_00025_1-12-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
2196478,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_03_190730\BSE-BVSE03_01356_6-24-2018.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1365175,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190521\CNC-CONC65.5_00400_5-2-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1986911,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_08_190301\BSW-BVSW08-Cam133_00211_2-9-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1994349,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190207\BSW-BVSW12_00263_1-20-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
2599536,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_04.1_190301\BVE-BVE04.1_00494_2-19-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
418760,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_17_190212\RCW-RCW17_00041_2-11-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
810664,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_00719_7-19-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
596998,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190827\CT-CT06_00869_8-18-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1715478,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190812\CLE-COLE0669_00584_8-5-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
1430129,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190924\CN-CON04_00293_9-13-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
564440,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190924\CT-CT06_00739_9-23-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
829735,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190729\CNW-CONW03_01539_7-20-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
749158,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_Cam78_190827\CSE-COSE0.8_00271_8-20-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
1079454,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.6_190522\CNE-CONE05.6_00601_5-20-2019.JPG,0.0,None,1.0,0,None,1.0
1158434,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_11_190402\CNC-CONC11_02170_3-30-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
324310,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190403_Cam36\RCW-RCW24_01333_2-18-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
236365,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_00246_3-2-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
2609240,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_04_190301\BVE-BVE04_00743_2-15-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1485680,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_05_190812\CLE-COLE05_00065_8-2-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
1954836,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_11_190424\BSW-BVSW11_00990_4-14-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
2574676,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_01_190730\BVE-BVE01_00093_5-20-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
817483,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190211\CSC-CSC12_00577_2-2-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
1343854,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_11.5_190521\CNC-CONC11.5_04310_4-30-2019.JPG,0.0,None,1.0,0,None,1.0
1010910,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190723\CNE-CONE05.35_00330_6-29-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
2102845,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_03_Cam161_190813\BVS-BVS03_03900_8-7-2019.JPG,0.0,None,1.0,0,None,1.0
2489164,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_04_190301\BVN-BVN04_01816_2-22-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
520945,Rio Costero South,F:\Nilgai_photo_database\RC\RCS\RC_S_02_190507_Cam32\RCS-RCS02_00238_4-13-2019.JPG,19.0,Ocelot,18343.42105263158,1,Animal,4.264798257492943
946524,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.4_190910\CNE-CONE05.4_00218_9-3-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
1315527,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_02_190522\CNC-CONC02_00064_5-22-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
688129,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_17_190401\CSE-COSE17_00387_3-23-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
2014399,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_190424_Cam75\BVS-BVS01_00066_4-5-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1751522,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_12_190708\CLE-COLE12_00677_7-1-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1119200,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.3_190402\CNE-CONE05.3_00305_3-21-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
810049,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_01335_7-27-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
279033,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_02147_2-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
264960,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.1_190507\RCW-RCW00.1_11532_4-12-2019.JPG,0.0,None,1.0,0,None,1.0
1250654,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190322\CNC-CONC65.5_09980_3-11-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
795367,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_190429\CSE-COSE0.8_00067_4-5-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
358646,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190507_Cam84\RCW-RCW02.1_00357_3-7-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
856058,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190620\CNW-CONW03_01493_6-18-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
1969894,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_03872_12-17-2018.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
1661573,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_055_190429\CLE-COLE055_00158_4-14-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
494823,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_01999_2-16-2019.JPG,29.0,Skunk,36686.84210526316,1,Animal,4.264798257492943
1438558,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190402\CN-CON03_00127_3-6-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
243572,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam85\RCW-RCW00.2_04621_3-22-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
688184,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_17_190401\CSE-COSE17_00214_3-17-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
1464625,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_12_190729\CLE-COLE12_00953_7-24-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
2018025,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_03_190207_Cam161\BVS-BVS03_00184_2-5-2019.jpg,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
47898,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_08_190424\RUS-RUS08_00007_4-4-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1546073,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190404_Cam100\CLE-COLE11_00607_3-29-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1989343,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190207\BSW-BVSW12_01488_2-2-2019.JPG,19.0,Ocelot,18343.42105263158,1,Animal,4.264798257492943
69014,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_03_190528\RUS-RUS03_07885.JPG,0.0,None,1.0,0,None,1.0
1969412,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_04086_12-19-2018.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
1138336,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.4_190827\CNE-CONE05.4_00294_8-25-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
1010023,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190723\CNE-CONE05.35_01215_7-9-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1138601,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190924\CNE-CONE05.35_00506_9-13-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
810639,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_00791_7-19-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
1714870,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190812\CLE-COLE0669_01196_8-10-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
2375101,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_02_190301\BSE-BVSE02_00190_2-19-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
1445001,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190522\CN-CON04_01829_5-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1962557,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_01_190301\BSW-BVSW01_01547_2-22-2018.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
1514628,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_12_190211\CLE-COLE12_02323_1-27-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
1743160,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_12_190812\CLE-COLE12_02448_8-9-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
2296180,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_04_190910\BSE-BVSE04_01787_8-29-2019.JPG,0.0,None,1.0,0,None,1.0
